seed,gps_rmse,ekf_rmse,rejected_gps
664,5.168027843440953,0.2866223469090541,1705
665,5.426228202589677,0.2902811991933444,1824
666,5.3443523609283625,0.27831584012243527,1811
667,5.30720397269849,0.277496227097632,1787
668,5.191563053593396,0.2809241280521186,1719
669,5.2381430391788575,0.27797265839126994,1711
670,5.198783407728484,0.2773762784992584,1676
671,5.255663982742343,0.30298376595674664,1717
672,5.324840964855885,0.2787446481619787,1755
673,5.229791309480305,0.28013311746401554,1741
674,5.240220179581538,0.27865713796872177,1713
675,5.286182856411128,0.2788741210881829,1783
676,5.259111071793438,0.28371352756310503,1736
677,5.35091274112258,0.27736280234419064,1853
678,5.258698797555802,0.29480907027225517,1737
679,5.177913363309333,0.28572611816316934,1715
680,5.312644088661541,0.27813753188471785,1731
681,5.1759145859281075,0.2777010883536852,1727
682,5.2962556940192576,0.27884092745464606,1747
683,5.263952167780982,0.299453728292034,1719
684,5.257408485526309,0.27883681001941213,1719
685,5.257888789549976,0.31258939446879597,1725
686,5.324963457376542,0.29394851246869136,1752
687,5.291597524165245,0.28584593275315107,1774
688,5.318570209845746,0.2949118271521072,1784
689,5.335151092752326,0.2893848942760723,1766
690,5.409194022085512,0.2833324920314288,1847
691,5.349693065704838,0.2782260381322837,1769
692,5.211109597306544,0.28845078785321276,1746
693,5.251604238283095,0.28256894244577013,1759
694,5.093092071585771,0.2774489111865665,1677
695,5.262829364763755,0.28700764241939186,1748
696,5.257563959656843,0.2786511135665878,1742
697,5.292794707933473,0.2782157102700116,1792
698,5.316162843392338,0.2903809061572553,1723
699,5.249260766098267,0.2779389950833394,1688
700,5.104934850668995,0.29522130075418335,1692
701,5.377799575858291,0.2784018007747395,1796
702,5.294600883193739,0.27837179752820657,1733
703,5.3585310230866865,0.2782954517093779,1849
704,5.192850426975623,0.2783477001627724,1670
705,5.135499363870833,0.277797180242944,1679
706,5.273164186674836,0.2919491593707124,1713
707,5.137140009341523,0.2772263859723713,1716
708,5.1600752866985795,0.3019925707999184,1648
709,5.226327258124586,0.28838895473351867,1684
710,5.230952895593211,0.32789764560468165,1733
711,5.261723388877928,0.2821793371993278,1762
712,5.267632383204079,0.29927673925783205,1777
713,5.324339292605526,0.28938690418016144,1729
714,5.412026482080595,0.28759904646920786,1814
715,5.188292897927056,0.27645133370468267,1729
716,5.27395576705507,0.2785405267152901,1763
717,5.261483029845088,0.27874650553649305,1782
718,5.131111077330046,0.27900626318815747,1737
719,5.201118619862682,0.2795730135148556,1758
720,5.197798737170553,0.2859137891564065,1742
721,5.296565742091184,0.2783020378974843,1790
722,5.193244464350316,0.2780529036351354,1701
723,5.192113785211032,0.28419649429681587,1737
724,5.1922208006935735,0.27876319479125317,1742
